date;cutlery;tips;order_price;uid;order_id;cutlery_grouped_uid;tips_grouped_uid;order_grouped_uid
19.01.2022 3:42;3;90;789;433172;37440191;3;53;786
04.01.2022 19:01;2;100;489;484207;90188774;4;68;550
09.01.2022 10:18;5;90;779;907133;71207204;3;53;590
30.01.2022 1:33;1;20;276;589268;24836241;3;53;566
10.01.2022 3:55;2;40;430;188906;78164257;3;80;598
16.01.2022 22:25;3;80;828;228837;23742129;4;70;608
13.01.2022 18:08;4;120;452;125136;22081777;2;58;423
09.01.2022 21:26;3;30;615;764770;65757020;3;68;706
26.01.2022 10:32;3;160;672;437871;71218772;3;77;643
10.01.2022 17:31;3;30;331;369232;61394243;4;57;664
16.01.2022 2:04;2;20;544;767655;17629448;3;47;644
27.01.2022 3:30;1;80;383;711925;17316185;3;76;755
15.01.2022 11:50;1;50;326;233630;37448581;4;83;757
04.01.2022 20:28;3;60;820;708692;63941766;4;47;764
28.01.2022 0:13;1;70;1026;710098;97589789;4;79;770
29.01.2022 13:02;3;30;508;578359;32272909;3;53;650
13.01.2022 10:56;3;110;999;360086;29040360;3;63;542
13.01.2022 15:25;3;40;560;999966;89854564;4;77;809
01.01.2022 14:34;5;0;0;402583;70172961;4;84;590
30.01.2022 14:52;2;10;610;567468;14985235;2;35;596
10.01.2022 11:37;2;50;886;361102;81318064;4;81;846
23.01.2022 21:05;4;10;447;229953;91694628;4;25;620
04.01.2022 13:23;1;30;509;430987;13219601;3;84;581
24.01.2022 14:51;4;90;390;620386;98524932;3;54;448
15.01.2022 5:51;2;90;798;900528;95653331;3;73;805
21.01.2022 10:13;2;60;632;368295;18156097;2;53;575
23.01.2022 19:08;5;100;670;552432;40033408;4;52;461
15.01.2022 6:39;2;20;384;990726;98561906;3;30;423
11.01.2022 7:19;3;50;952;969657;72577074;4;65;708
28.01.2022 22:37;1;50;695;668064;87754120;2;53;580
05.01.2022 20:15;4;10;291;978638;80383813;4;10;291
16.01.2022 3:23;4;100;976;344939;93398847;3;54;719
05.01.2022 15:17;6;140;941;606530;76237143;4;80;811
12.01.2022 0:59;3;50;734;343896;62565706;3;54;584
08.01.2022 18:42;1;20;415;126665;57093772;2;57;719
04.01.2022 1:28;2;20;884;691506;89265982;2;35;732
31.01.2022 19:24;2;70;910;270669;69912900;3;63;800
09.01.2022 22:16;1;30;859;118453;67747339;3;57;880
20.01.2022 21:07;3;130;1020;898131;11876152;4;65;647
01.01.2022 1:13;4;0;0;795706;43586133;4;83;656
21.01.2022 5:37;4;70;826;364548;69054696;4;79;698
23.01.2022 8:59;5;160;1474;435527;50861247;3;83;632
06.01.2022 6:42;2;10;487;922659;36672018;3;58;649
30.01.2022 5:27;1;10;674;510637;98942879;4;52;570
04.01.2022 19:16;2;80;831;200238;85601521;3;48;632
19.01.2022 11:46;4;30;768;161848;62605481;3;56;449
28.01.2022 4:36;2;10;774;662935;27909072;4;63;547
01.01.2022 5:36;6;0;0;952216;40798563;4;83;628
10.01.2022 23:21;2;50;509;909371;64344533;3;58;441
01.01.2022 16:04;5;0;0;980227;25364476;4;63;559
10.01.2022 9:39;2;90;649;587587;73138058;4;83;479
01.01.2022 1:19;6;0;0;756853;37205065;3;70;500
30.01.2022 3:05;1;30;517;926280;88893565;3;52;551
02.01.2022 7:59;2;120;671;738129;90187227;3;52;405
17.01.2022 10:32;3;10;903;807871;97857293;3;65;781
23.01.2022 19:22;3;40;572;319040;26036768;3;25;739
14.01.2022 8:47;4;10;277;174591;15793797;2;50;509
23.01.2022 6:17;3;60;371;791517;18270797;3;83;484
12.01.2022 22:15;2;90;416;240318;91205693;3;75;561
25.01.2022 22:46;3;30;678;622037;77246184;2;45;658
07.01.2022 10:19;4;30;942;128616;33048581;3;68;606
01.01.2022 3:12;6;0;0;796027;70073181;3;54;437
31.01.2022 7:57;4;20;890;734131;10363225;4;70;712
01.01.2022 11:38;5;0;0;791599;66045363;2;52;565
18.01.2022 16:58;1;60;341;385831;94539603;2;40;618
16.01.2022 19:38;3;60;707;802117;27824977;2;53;623
06.01.2022 15:29;1;10;710;590614;59534954;2;47;567
10.01.2022 11:12;2;90;334;373311;32217637;3;58;419
20.01.2022 7:07;5;70;426;943617;15580566;2;43;495
23.01.2022 21:10;4;100;877;829555;87547481;3;65;647
14.01.2022 6:03;1;20;526;284027;59733982;2;47;521
18.01.2022 14:08;4;60;608;359801;67712683;3;70;561
20.01.2022 6:07;4;100;534;226360;26496265;4;44;574
23.01.2022 2:57;1;70;642;877505;34544691;4;77;737
01.01.2022 2:02;2;70;677;295660;44620706;3;52;558
08.01.2022 4:48;1;10;741;422981;38239754;4;54;550
29.01.2022 18:42;4;90;810;540907;88083138;4;56;442
14.01.2022 9:04;2;60;643;360037;51581628;3;40;481
15.01.2022 19:39;2;120;545;676159;45158468;3;68;471
18.01.2022 16:02;3;20;787;639530;60321594;3;20;787
16.01.2022 3:54;1;50;480;698672;22845189;2;50;507
07.01.2022 12:33;4;30;693;464488;80790782;4;60;719
01.01.2022 8:43;5;0;0;858944;88603213;4;79;794
09.01.2022 1:58;2;60;426;183338;28131935;2;35;462
23.01.2022 15:16;3;50;603;497997;94548973;3;43;652
07.01.2022 19:31;4;50;333;326465;95432316;3;83;727
02.01.2022 14:00;5;150;859;599066;26821304;4;79;584
01.01.2022 3:42;4;0;0;349384;36399394;3;58;448
23.01.2022 17:06;2;10;529;135659;76758659;2;30;480
14.01.2022 7:48;5;70;764;870494;24022079;3;50;706
17.01.2022 12:01;3;40;481;363959;93679353;4;65;374
06.01.2022 21:20;3;70;838;446223;35193760;3;47;686
30.01.2022 8:16;1;10;298;321460;61526183;3;46;549
04.01.2022 8:01;3;10;446;382194;64518105;4;67;566
18.01.2022 2:36;4;30;598;207770;53490909;4;54;593
12.01.2022 17:37;5;110;855;545028;69214763;3;54;607
03.01.2022 12:33;5;90;1028;313705;49025803;4;70;613
26.01.2022 17:06;2;30;624;626581;32957913;3;60;618
30.01.2022 19:24;4;60;604;586059;62514517;3;57;765
09.01.2022 8:38;5;120;310;825722;37637968;2;63;500
31.01.2022 8:25;4;40;658;665080;15531965;3;50;797
08.01.2022 10:22;3;10;876;831184;38781706;4;84;794
10.01.2022 21:27;3;60;923;963666;11042585;3;65;810
13.01.2022 4:46;2;60;646;517244;26624289;3;67;547
17.01.2022 11:54;1;50;785;690827;47176637;3;57;702
23.01.2022 23:12;4;10;504;304649;52095980;3;30;528
06.01.2022 5:08;3;90;698;795347;55398719;4;63;780
01.01.2022 13:19;5;0;0;736831;33983933;4;50;587
01.01.2022 22:44;5;0;0;375469;26002953;3;52;498
11.01.2022 8:48;3;30;403;688547;70847382;3;30;403
08.01.2022 15:14;2;40;416;729688;18305127;2;47;581
23.01.2022 16:17;4;140;373;715040;52570021;3;72;436
10.01.2022 4:57;1;80;937;830619;56547520;1;65;779
15.01.2022 19:45;4;40;505;879756;30553982;4;67;542
02.01.2022 9:34;4;70;985;296229;55279318;3;56;595
07.01.2022 5:40;3;10;804;383592;16127822;3;35;876
26.01.2022 4:18;5;80;634;838473;24482392;4;50;578
09.01.2022 7:12;3;100;1006;867675;95771840;4;54;555
26.01.2022 20:09;2;30;537;646590;96831859;2;53;522
12.01.2022 11:14;2;80;613;880872;30865178;2;50;472
02.01.2022 1:44;4;20;567;990846;94100204;4;53;550
01.01.2022 8:32;4;0;0;367739;64608318;3;54;619
05.01.2022 22:46;3;60;754;817459;20683448;3;40;558
13.01.2022 0:56;3;30;273;158009;30501953;3;70;583
12.01.2022 10:27;5;80;609;954593;62548662;4;79;566
30.01.2022 15:00;4;10;771;375143;38014757;3;52;618
29.01.2022 12:29;3;100;340;896296;61987112;4;79;493
23.01.2022 12:21;1;80;845;138625;32210204;3;63;754
24.01.2022 20:12;3;20;277;394151;67772414;4;40;594
20.01.2022 20:23;2;30;413;772093;54031171;2;57;508
05.01.2022 8:01;3;80;807;827238;48339461;4;65;515
11.01.2022 19:40;1;60;475;523638;45660023;3;86;535
30.01.2022 16:54;5;80;982;328978;13521485;4;65;673
02.01.2022 16:23;2;30;905;424947;69814847;3;53;679
05.01.2022 1:13;3;50;444;607331;86759637;3;53;475
17.01.2022 21:30;4;20;546;276976;15046026;3;65;702
10.01.2022 7:34;4;20;795;166702;51014734;4;20;795
26.01.2022 6:38;3;50;589;970953;40163061;4;68;554
25.01.2022 9:02;3;140;887;770325;14272842;3;63;598
01.01.2022 6:16;2;50;601;929018;10864732;4;50;434
07.01.2022 2:58;5;100;662;699818;26849087;3;60;707
19.01.2022 5:17;4;50;690;625242;51765936;4;50;540
10.01.2022 23:39;3;90;780;283852;75965130;3;50;593
01.01.2022 0:22;3;100;404;882070;53708136;2;57;653
29.01.2022 19:55;5;90;605;138103;63329916;3;53;702
01.01.2022 7:54;5;0;0;106207;90309054;4;72;510
05.01.2022 13:47;6;140;582;494502;28596253;4;67;461
04.01.2022 0:55;5;80;777;601346;44075612;2;47;658
22.01.2022 12:52;3;20;908;574900;18604364;3;53;656
18.01.2022 17:19;3;80;502;145422;90225040;3;68;580
08.01.2022 17:02;2;50;402;441709;33693195;2;53;573
22.01.2022 15:36;3;10;941;504998;80089275;4;65;555
01.01.2022 8:43;4;0;0;710889;17968850;3;65;552
19.01.2022 20:16;3;40;499;913412;99850031;4;52;372
05.01.2022 7:26;1;90;924;643255;75310072;2;70;751
23.01.2022 13:32;2;60;738;812581;15348195;3;54;644
07.01.2022 16:04;4;10;787;506930;76842757;4;10;787
17.01.2022 17:17;1;20;429;133866;84688496;2;52;437
06.01.2022 12:47;3;20;792;426350;55586436;3;53;550
21.01.2022 10:34;4;120;534;601022;55470311;3;56;525
26.01.2022 16:30;2;80;581;286362;50473771;3;50;544
21.01.2022 19:31;2;30;742;687661;14223721;3;65;761
30.01.2022 23:08;2;20;874;904761;14741447;2;20;874
13.01.2022 6:51;3;140;534;780254;66084100;3;80;479
14.01.2022 3:36;4;80;882;614888;69187312;3;50;591
14.01.2022 6:17;4;40;882;508676;57611506;3;60;733
12.01.2022 22:28;5;90;927;378700;64626467;4;65;595
10.01.2022 7:04;6;170;746;568163;15357029;4;83;708
14.01.2022 16:02;3;20;354;288204;88711686;3;20;354
02.01.2022 19:34;3;30;544;781944;81950941;3;30;544
18.01.2022 4:21;1;90;960;867785;41526569;1;50;778
14.01.2022 19:50;4;30;646;988340;81695490;4;30;646
01.01.2022 3:43;4;90;384;479937;26802925;3;50;555
28.01.2022 2:38;1;50;573;584207;26502501;1;47;437
13.01.2022 10:46;3;120;939;863329;33813649;3;83;662
04.01.2022 6:46;2;30;664;393820;77994214;3;56;493
23.01.2022 11:20;2;80;933;263170;67617229;2;50;669
09.01.2022 18:54;2;20;935;752318;91800111;2;30;786
01.01.2022 1:05;3;120;254;899727;49864650;2;65;522
21.01.2022 8:59;2;110;733;542460;25216221;2;65;793
09.01.2022 0:01;3;90;644;555328;70591879;4;83;643
01.01.2022 2:32;5;0;0;788551;72218255;4;68;559
04.01.2022 5:46;2;40;846;418003;50436001;4;81;625
11.01.2022 7:25;2;20;787;138448;27222109;3;73;651
01.01.2022 12:59;5;0;0;663724;25577810;3;83;577
24.01.2022 6:59;4;50;877;730845;40154409;3;47;664
30.01.2022 2:30;5;80;410;936678;79622849;4;47;386
13.01.2022 20:52;2;90;348;703349;30413756;3;58;356
03.01.2022 10:51;1;30;826;843643;51316798;3;81;612
03.01.2022 10:41;4;100;829;473140;13455483;4;48;525
30.01.2022 19:04;4;90;1041;721068;38541249;3;53;735
01.01.2022 12:05;6;0;0;558970;77003261;4;70;457
15.01.2022 13:46;1;20;372;501113;46700666;3;47;621
29.01.2022 7:49;6;150;962;578890;40068319;4;87;661
03.01.2022 10:27;4;100;911;728667;81678468;3;52;631
19.01.2022 20:02;3;50;521;687345;95676504;3;70;610
26.01.2022 0:00;2;30;615;891960;49381203;2;30;615
16.01.2022 13:18;2;40;341;343464;76836723;3;54;416
10.01.2022 2:47;4;30;614;399885;31625065;4;45;728
22.01.2022 23:32;2;50;695;621699;28122365;4;81;637
24.01.2022 18:11;3;110;802;994777;41813824;4;67;676
01.01.2022 11:38;5;0;0;959316;53597879;4;68;603
16.01.2022 8:46;4;50;676;367827;20156749;3;47;716
23.01.2022 13:14;1;30;462;681126;65937749;1;30;462
13.01.2022 8:52;1;60;604;470357;87298912;2;53;592
01.01.2022 13:01;6;0;0;292231;52575015;4;54;503
13.01.2022 12:47;4;50;958;131045;14470054;4;72;577
08.01.2022 22:58;1;60;526;129483;18552616;3;68;628
13.01.2022 10:45;2;10;920;443642;65280963;3;30;929
03.01.2022 8:24;5;140;780;855176;95340064;3;81;649
10.01.2022 21:43;4;60;778;781337;60940538;3;57;788
18.01.2022 4:36;2;80;668;464322;62358523;3;50;569
02.01.2022 12:07;2;30;860;329604;30082909;1;57;846
25.01.2022 20:13;1;60;567;425129;65853553;1;53;767
02.01.2022 12:07;2;60;335;774476;72580896;4;77;589
13.01.2022 6:37;3;130;952;645574;19792924;4;77;634
10.01.2022 1:29;4;30;614;383833;85187508;4;50;661
01.01.2022 18:34;3;20;417;489012;85439565;4;48;515
29.01.2022 10:17;3;20;728;621062;35712238;3;20;728
01.01.2022 16:38;4;0;0;179589;47828938;4;65;477
26.01.2022 12:40;2;10;836;896783;87316259;2;10;836
11.01.2022 22:38;2;120;697;722696;13855141;3;65;739
30.01.2022 16:32;1;20;836;484830;85691037;1;20;836
19.01.2022 2:28;4;40;519;202829;11163860;4;54;566
03.01.2022 3:49;1;40;838;464058;84886409;2;40;694
25.01.2022 14:58;4;50;789;667732;94268143;4;40;792
05.01.2022 8:32;1;60;421;403747;34786497;2;35;428
18.01.2022 3:18;1;40;899;866534;22064485;3;81;701
21.01.2022 0:11;1;60;540;954671;16419707;2;45;587
28.01.2022 4:45;5;80;573;742679;10405303;3;70;502
01.01.2022 1:26;5;0;0;614995;70918728;4;72;643
26.01.2022 4:06;5;90;531;338355;67932803;4;68;582
02.01.2022 6:08;3;120;663;111343;61805566;2;65;654
08.01.2022 0:03;2;20;517;897087;19773740;2;20;517
03.01.2022 8:38;1;40;397;285256;51241978;2;43;577
31.01.2022 0:11;2;120;772;565244;98846343;4;79;724
29.01.2022 13:48;1;20;275;189616;47335168;2;47;632
01.01.2022 3:08;1;80;542;996118;74716050;2;53;676
01.01.2022 17:03;6;0;0;784470;93793006;4;56;519
16.01.2022 23:59;4;80;597;600201;43331852;3;48;464
25.01.2022 21:42;2;60;791;136533;40520057;3;40;649
15.01.2022 14:54;2;20;742;470192;35214515;4;63;393
24.01.2022 9:52;4;20;347;936022;32363942;4;20;347
28.01.2022 8:52;3;60;907;956687;69161067;2;40;620
01.01.2022 22:12;5;130;1019;660996;17485981;4;80;477
15.01.2022 16:44;4;80;1018;530826;37715074;3;70;722
09.01.2022 9:49;1;30;881;883734;96290390;2;53;627
16.01.2022 5:40;4;80;352;821400;82488145;4;83;551
07.01.2022 11:56;3;50;664;686171;71600319;2;30;747
07.01.2022 10:12;3;10;558;283025;10632628;3;25;670
09.01.2022 20:54;1;90;899;442864;82105622;2;57;646
22.01.2022 9:23;4;110;439;960956;31420818;4;83;688
15.01.2022 20:35;2;10;632;259579;10117258;2;50;553
15.01.2022 7:52;5;100;757;451438;32236327;3;68;734
08.01.2022 19:09;3;20;878;632303;99319243;3;20;878
12.01.2022 7:24;2;120;340;715260;71494461;4;67;609
26.01.2022 13:42;1;10;453;492084;40942462;1;10;453
01.01.2022 1:18;2;30;371;161822;31945372;3;40;530
22.01.2022 15:42;3;40;901;704732;61486465;3;48;518
27.01.2022 13:56;2;60;879;275485;46491544;3;60;674
03.01.2022 2:55;1;70;974;154040;65356056;4;70;529
26.01.2022 10:40;4;60;490;386555;37506134;3;45;679
06.01.2022 14:10;5;140;901;147597;35164107;4;62;587
17.01.2022 4:18;4;10;657;243145;97992586;3;47;531
11.01.2022 0:43;1;90;629;781726;95915030;4;84;737
07.01.2022 3:15;4;20;355;441003;57170490;2;50;398
16.01.2022 21:55;3;30;738;674866;35056558;3;50;630
20.01.2022 18:52;5;160;1288;159809;62787444;4;79;561
21.01.2022 1:07;1;50;338;499718;44326300;3;47;524
23.01.2022 5:32;1;30;797;301044;63888108;2;53;897
30.01.2022 11:08;2;120;1028;175667;47559442;3;79;713
09.01.2022 11:01;3;50;927;524958;32528212;3;50;704
09.01.2022 11:44;1;80;440;547581;89240417;2;47;397
21.01.2022 5:58;5;70;400;213216;24434787;3;47;607
03.01.2022 10:31;5;140;1002;719378;97621566;4;70;631
20.01.2022 9:19;6;150;817;632021;77503334;4;72;420
13.01.2022 12:35;6;140;890;790127;44884125;3;67;573
27.01.2022 0:19;1;90;568;701387;86996122;2;60;447
07.01.2022 19:24;3;170;1885;207939;72849772;3;80;721
09.01.2022 20:27;2;30;359;912684;97995520;2;30;359
28.01.2022 9:40;2;60;542;251377;17499189;2;57;530
19.01.2022 6:16;3;10;808;637562;36916481;3;10;808
11.01.2022 11:19;5;80;429;915353;12754867;5;68;435
08.01.2022 9:19;1;50;455;338135;42068952;3;70;650
14.01.2022 5:48;4;80;945;722892;81454189;3;52;498
30.01.2022 9:37;3;50;730;252796;53512744;3;57;466
13.01.2022 1:33;5;70;551;823005;85916269;3;40;486
19.01.2022 7:02;1;90;459;157902;82006451;4;68;595
20.01.2022 11:02;4;100;453;901792;84091980;3;60;659
20.01.2022 17:28;1;20;630;406498;18281962;2;30;623
26.01.2022 22:29;2;30;830;123969;89811268;2;30;830
25.01.2022 22:53;2;60;659;846115;58849394;2;47;764
27.01.2022 9:58;4;90;551;535102;43803202;3;63;618
10.01.2022 12:05;4;10;743;712449;79174867;4;50;609
15.01.2022 4:45;1;10;921;967443;13960027;3;30;814
31.01.2022 16:33;1;30;604;131296;77374614;3;65;610
01.01.2022 15:48;5;90;724;454640;22857081;4;81;531
15.01.2022 12:54;4;120;526;699510;81081596;4;52;497
17.01.2022 8:17;3;120;786;412394;66460306;3;73;758
24.01.2022 6:49;2;40;512;124754;64768933;3;25;718
24.01.2022 22:32;1;30;481;503822;93159559;3;86;725
21.01.2022 11:23;3;30;766;491185;97227455;3;30;766
05.01.2022 0:19;2;70;592;886598;85108467;2;50;543
17.01.2022 21:45;1;70;764;836315;87461684;1;50;818
25.01.2022 7:11;4;40;915;514780;79484356;3;60;731
03.01.2022 20:53;3;130;1024;385962;76240762;4;60;629
19.01.2022 22:37;2;50;791;232452;53422686;2;35;647
15.01.2022 10:15;5;90;766;722091;30786824;3;73;700
24.01.2022 6:15;3;90;843;308214;75586438;2;73;775
01.01.2022 6:49;6;0;0;363507;57256244;4;80;736
26.01.2022 23:45;3;170;589;852209;45832872;3;79;532
09.01.2022 3:55;1;50;568;157395;22409955;1;40;429
03.01.2022 7:36;4;40;849;566809;73540498;4;65;609
13.01.2022 13:45;1;30;468;384479;70316169;3;70;706
25.01.2022 10:19;1;10;512;924246;15863909;3;43;595
26.01.2022 23:32;4;120;814;305304;85178103;4;65;771
24.01.2022 12:57;4;40;578;371085;18587543;3;50;438
14.01.2022 15:23;2;120;633;284788;40466990;3;60;617
03.01.2022 15:14;1;10;595;947034;10180664;3;46;568
01.01.2022 14:07;5;0;0;769111;21364785;4;60;523
13.01.2022 1:24;4;40;682;786877;42643146;3;43;659
16.01.2022 11:11;2;110;807;189579;81310795;3;50;530
28.01.2022 17:11;1;60;927;524828;13448135;4;83;749
27.01.2022 23:20;3;40;470;246950;43360806;4;55;647
04.01.2022 18:45;3;90;504;247095;72977462;3;50;630
22.01.2022 23:23;1;20;289;725411;34593989;3;79;686
05.01.2022 17:32;2;70;652;753075;41923551;2;47;636
01.01.2022 0:15;5;0;0;845074;38919896;3;54;468
24.01.2022 18:59;2;40;431;843749;63461554;2;30;664
26.01.2022 15:13;2;80;832;365364;27851245;3;63;692
26.01.2022 14:09;2;60;535;809390;28105212;3;70;561
13.01.2022 5:22;3;10;925;426653;59978560;3;35;705
23.01.2022 5:16;4;20;935;789346;97325382;4;77;630
03.01.2022 0:08;3;60;918;427872;57806656;2;45;619
11.01.2022 3:19;3;20;496;721251;62016092;3;20;496
07.01.2022 0:49;3;60;493;580101;88961651;3;53;547
11.01.2022 9:11;2;10;892;304135;60588713;2;10;892
19.01.2022 11:38;3;150;914;228649;36906053;4;68;640
20.01.2022 22:21;1;30;735;460929;22606398;3;77;763
01.01.2022 12:24;5;0;0;538351;55862284;4;84;630
16.01.2022 23:24;2;80;1006;266133;54410636;2;43;744
19.01.2022 17:26;3;130;433;855637;51823298;3;79;556
14.01.2022 8:08;4;30;586;179771;91624565;3;50;594
01.01.2022 7:27;2;10;893;324981;76702294;2;10;893
26.01.2022 11:06;5;120;264;937918;15291082;3;65;771
23.01.2022 13:17;2;30;662;942955;35188483;3;35;648
03.01.2022 0:02;3;160;1318;981382;66654459;3;76;723
31.01.2022 22:17;1;10;423;692265;48983296;4;76;610
21.01.2022 12:58;3;120;303;311533;90089282;3;52;476
09.01.2022 10:32;2;10;778;556168;10519803;2;10;778
16.01.2022 12:21;3;60;603;200262;55336484;3;53;635
12.01.2022 6:42;4;120;631;406257;18339796;3;52;407
29.01.2022 18:08;1;80;1044;547555;61308596;3;50;637
31.01.2022 1:49;3;40;899;962359;64520152;3;47;709
04.01.2022 9:41;2;20;634;796150;23123112;3;84;768
14.01.2022 15:14;4;30;832;860021;72260136;4;60;837
09.01.2022 20:45;2;30;515;364694;61784746;2;53;520
01.01.2022 22:45;5;0;0;927078;49461246;4;80;769
11.01.2022 2:51;1;30;768;458427;57987304;3;56;488
04.01.2022 8:16;1;50;574;300918;90953024;2;47;548
22.01.2022 4:17;4;60;751;774570;75675526;3;65;676
07.01.2022 20:24;2;30;644;245744;30975927;3;80;711
12.01.2022 14:08;1;60;413;786307;78728206;3;35;527
27.01.2022 22:29;1;40;757;690891;81899995;3;63;617
20.01.2022 14:23;5;80;1019;640281;13331048;4;52;585
16.01.2022 19:20;4;150;870;412558;41608732;4;81;690
13.01.2022 16:02;4;40;602;166846;13034391;2;50;608
01.01.2022 21:41;3;110;510;210635;54810300;3;68;522
08.01.2022 20:56;2;10;754;182746;21167463;3;30;776
28.01.2022 16:28;5;140;355;853122;41828833;4;67;567
04.01.2022 6:37;3;120;874;131455;74483681;4;80;761
02.01.2022 19:42;2;30;788;435508;51127032;4;72;670
17.01.2022 18:24;2;120;993;456922;35917194;3;52;602
31.01.2022 3:19;5;90;945;965356;38161628;3;60;828
26.01.2022 20:02;3;30;530;934992;12983931;3;35;718
19.01.2022 16:03;2;30;407;503291;79117932;2;40;597
24.01.2022 0:08;4;80;825;129946;51278404;4;65;604
26.01.2022 0:14;1;80;470;881291;65477347;2;43;669
22.01.2022 19:31;3;50;727;207952;62336504;3;52;463
26.01.2022 11:15;4;40;754;555599;82186584;4;43;728
15.01.2022 12:41;2;80;890;930538;82567513;3;58;574
22.01.2022 3:27;4;120;712;190958;44312697;3;68;765
07.01.2022 5:21;2;110;283;837056;38339702;3;83;655
23.01.2022 16:11;3;50;968;988602;44781995;3;54;650
01.01.2022 0:06;2;90;511;956735;58116264;2;70;636
06.01.2022 5:13;3;10;505;148860;72286589;3;63;625
08.01.2022 11:18;2;50;943;189552;73363359;2;53;795
31.01.2022 7:54;2;20;703;569814;95068016;2;53;796
01.01.2022 5:45;4;0;0;686937;63708906;4;67;563
22.01.2022 11:33;2;70;519;537476;72742910;4;77;647
26.01.2022 21:43;5;140;1046;663494;38769601;4;80;823
04.01.2022 17:36;2;90;440;134731;92840224;3;57;511
10.01.2022 9:23;2;100;593;410312;29976595;3;79;696
29.01.2022 22:46;2;40;371;555838;64228281;3;68;516
03.01.2022 15:43;3;20;575;699513;43123598;2;43;551
28.01.2022 23:22;5;70;365;772767;96998135;3;54;445
09.01.2022 12:10;2;100;583;330380;70029418;3;63;516
14.01.2022 11:36;2;20;282;587911;82202180;2;30;383
08.01.2022 21:50;1;40;392;270331;94406650;2;60;672
25.01.2022 16:06;1;10;776;621499;94480805;1;43;777
12.01.2022 0:31;3;70;990;301065;57917156;2;47;886
18.01.2022 16:22;2;10;878;190057;22275102;3;60;871
20.01.2022 7:37;3;80;764;782089;35129428;4;63;455
05.01.2022 8:16;3;30;514;869965;10783611;3;65;576
21.01.2022 4:47;1;80;539;411646;93953172;4;77;651
28.01.2022 9:44;1;50;435;552042;24944238;3;65;502
30.01.2022 22:42;3;40;372;510182;68665366;4;63;576
09.01.2022 1:01;4;150;1074;957434;82312552;3;83;821
26.01.2022 5:42;5;170;869;192498;71825013;4;81;590
01.01.2022 20:28;5;0;0;633271;34021248;3;63;530
18.01.2022 0:16;5;90;542;432568;87456409;3;73;630
08.01.2022 22:03;2;120;730;944384;69287289;3;50;492
19.01.2022 20:28;4;60;552;526234;23294834;4;40;568
12.01.2022 23:36;1;10;609;547387;84207846;4;80;645
02.01.2022 21:07;4;10;300;334559;70547893;4;48;407
24.01.2022 17:42;4;50;541;147586;15017459;4;30;562
18.01.2022 20:20;1;20;737;826310;52028643;2;50;785
01.01.2022 1:31;4;0;0;249637;33763082;3;52;425
08.01.2022 2:48;4;50;383;625647;27760514;3;50;538
26.01.2022 3:01;3;70;664;606606;86439513;3;50;580
02.01.2022 9:30;2;100;303;210078;16096081;3;70;647
11.01.2022 18:01;2;20;890;814627;81664289;2;30;746
11.01.2022 3:07;3;30;939;909347;60664067;4;60;596
24.01.2022 18:26;4;30;697;226424;15791945;2;50;620
17.01.2022 15:52;3;10;274;476833;63502703;4;30;447
26.01.2022 7:02;2;40;644;387133;90753503;3;35;611
25.01.2022 8:06;3;20;404;619255;15083623;2;50;405
21.01.2022 15:56;4;30;813;730124;42973824;3;50;585
02.01.2022 5:04;5;150;986;223042;51695142;3;67;690
22.01.2022 21:25;2;10;526;211933;36626187;3;52;547
15.01.2022 4:25;2;30;369;845013;57711178;2;35;390
18.01.2022 15:39;1;80;1036;320140;92120775;3;52;537
09.01.2022 1:34;2;60;519;728886;42591779;2;40;606
06.01.2022 6:39;4;60;604;873361;39432456;3;57;718
01.01.2022 11:35;5;170;1084;165584;35632037;3;79;577
21.01.2022 6:26;4;30;497;718667;26898885;4;30;497
20.01.2022 15:42;2;90;737;455173;58024658;3;47;597
01.01.2022 9:05;5;0;0;173785;26981676;4;58;624
16.01.2022 10:51;2;120;353;364122;27838711;3;54;556
27.01.2022 2:47;2;20;722;147200;57830937;2;35;819
01.01.2022 21:47;2;10;845;503965;91658868;3;68;631
15.01.2022 10:05;5;80;454;709155;52881852;4;70;595
30.01.2022 14:49;2;30;557;435404;42653763;2;35;754
25.01.2022 13:28;4;10;675;428360;92528030;3;63;561
29.01.2022 12:57;1;20;701;809048;79514276;2;63;577
12.01.2022 16:11;3;10;523;643631;77061004;4;79;547
24.01.2022 21:45;4;40;933;388664;87968632;3;35;870
24.01.2022 21:53;4;60;366;812716;27669977;3;50;479
06.01.2022 3:32;1;20;332;597495;34890182;3;35;383
26.01.2022 4:35;3;70;536;647099;68683155;2;47;636
02.01.2022 22:39;2;10;682;898314;27544345;2;35;555
18.01.2022 19:51;2;60;911;488344;19940633;2;53;689
28.01.2022 8:55;3;100;315;310900;92130730;3;63;395
06.01.2022 17:46;1;40;458;197557;93464599;3;60;570
01.01.2022 4:36;6;0;0;231974;83549183;4;81;543
13.01.2022 10:17;1;20;321;331985;84264364;4;79;636
01.01.2022 4:58;1;30;606;543760;80474480;1;30;606
09.01.2022 14:48;1;40;654;439416;68368931;3;63;502
03.01.2022 2:57;1;20;898;290630;23293866;3;63;708
01.01.2022 17:44;3;20;929;842576;49535281;2;35;772
04.01.2022 9:50;4;20;476;812134;55457974;3;50;714
18.01.2022 3:45;1;50;338;241211;60500383;4;63;605
01.01.2022 18:39;3;110;874;228908;25675984;3;52;664
27.01.2022 3:29;1;40;796;243743;95973684;1;47;618
